2021-01-24 17:43:31;"4ds2";"Incline Bench Press (Dumbbell)";3;50;lbs;8;;;;0;;
2021-01-24 17:43:31;"4ds2";"Chest Dip";1;;;18;;;;0;"";
2021-01-24 17:43:31;"4ds2";"Chest Dip";2;;;10;;;;0;;
2021-01-24 17:43:31;"4ds2";"Chest Dip";3;0;lbs;5;;;;0;;
2021-01-24 17:43:31;"4ds2";"Chest Fly (Dumbbell)";1;12;lbs;15;;;;0;"";
2021-01-24 17:43:31;"4ds2";"Chest Fly (Dumbbell)";2;12;lbs;12;;;;0;;
2021-01-24 17:43:31;"4ds2";"Chest Fly (Dumbbell)";3;15;lbs;10;;;;0;;
2021-01-24 17:43:31;"4ds2";"Bench Press (Dumbbell)";1;20;lbs;60;;;;0;"";
2021-01-24 17:43:31;"4ds2";"Skullcrusher (Dumbbell)";1;20;lbs;10;;;;0;"";
2021-01-24 17:43:31;"4ds2";"Skullcrusher (Dumbbell)";2;20;lbs;12;;;;0;;
2021-01-24 17:43:31;"4ds2";"Skullcrusher (Dumbbell)";3;25;lbs;10;;;;0;;
2021-01-24 17:43:31;"4ds2";"Triceps Extension (Dumbbell)";1;20;lbs;10;;;;0;"";
2021-01-24 17:43:31;"4ds2";"Triceps Extension (Dumbbell)";2;20;lbs;8;;;;0;;
2021-01-24 17:43:31;"4ds2";"Triceps Extension (Dumbbell)";3;20;lbs;8;;;;0;;
2021-01-24 17:43:31;"4ds2";"Triceps Extension (Cable)";1;15;lbs;70;;;;0;"";
2021-02-03 18:56:49;"4ds3";"Squat (Dumbbell)";1;50;lbs;10;;;;0;"";""
2021-02-03 18:56:49;"4ds3";"Squat (Dumbbell)";2;60;lbs;10;;;;0;;
2021-02-03 18:56:49;"4ds3";"Squat (Dumbbell)";3;70;lbs;10;;;;0;;
2021-02-03 18:56:49;"4ds3";"Leg Press";1;80;lbs;20;;;;0;"";
2021-02-03 18:56:49;"4ds3";"Leg Press";2;90;lbs;20;;;;0;;
2021-02-03 18:56:49;"4ds3";"Leg Press";3;100;lbs;15;;;;0;;
2021-02-03 18:56:49;"4ds3";"Lunge (Dumbbell)";1;20;lbs;12;;;;0;"Reverse lunge";
2021-02-03 18:56:49;"4ds3";"Lunge (Dumbbell)";2;24;lbs;12;;;;0;;
2021-02-03 18:56:49;"4ds3";"Lunge (Dumbbell)";3;30;lbs;12;;;;0;;
2021-02-03 18:56:49;"4ds3";"Leg Extension (Machine)";1;10;lbs;125;;;;0;"";
2021-02-03 18:56:49;"4ds3";"Stiff Leg Deadlift (Dumbbell)";1;40;lbs;12;;;;0;"";
2021-02-03 18:56:49;"4ds3";"Stiff Leg Deadlift (Dumbbell)";2;50;lbs;12;;;;0;;
2021-02-03 18:56:49;"4ds3";"Stiff Leg Deadlift (Dumbbell)";3;60;lbs;12;;;;0;;
2021-02-03 18:56:49;"4ds3";"Seated Leg Curl (Machine)";1;40;lbs;100;;;;0;"";
2021-02-03 18:56:49;"4ds3";"Standing Calf Raise (Dumbbell)";1;10;lbs;12;;;;0;"";
2021-02-03 18:56:49;"4ds3";"Standing Calf Raise (Dumbbell)";2;20;lbs;15;;;;0;;
2021-02-03 18:56:49;"4ds3";"Standing Calf Raise (Dumbbell)";3;24;lbs;15;;;;0;;
2021-02-03 18:56:49;"4ds3";"Seated Calf Raise (Machine)";1;50;lbs;140;;;;0;"";
2021-02-18 16:26:07;"4ds4";"Overhead Press (Dumbbell)";1;12;lbs;11;;;;0;"";""
2021-02-18 16:26:07;"4ds4";"Overhead Press (Dumbbell)";2;12;lbs;10;;;;0;;
2021-02-18 16:26:07;"4ds4";"Overhead Press (Dumbbell)";3;15;lbs;10;;;;0;;
2021-02-18 16:26:07;"4ds4";"Arnold Press (Dumbbell)";1;12;lbs;12;;;;0;"";
2021-02-18 16:26:07;"4ds4";"Arnold Press (Dumbbell)";2;12;lbs;12;;;;0;;
2021-02-18 16:26:07;"4ds4";"Arnold Press (Dumbbell)";3;15;lbs;12;;;;0;;
2021-02-18 16:26:07;"4ds4";"Lateral Raise (Dumbbell)";1;8;lbs;15;;;;0;"";
2021-02-18 16:26:07;"4ds4";"Lateral Raise (Dumbbell)";2;8;lbs;14;;;;0;;
2021-02-18 16:26:07;"4ds4";"Lateral Raise (Dumbbell)";3;10;lbs;10;;;;0;;
2021-02-18 16:26:07;"4ds4";"Seated Overhead Press (Dumbbell)";1;8;lbs;100;;;;0;"";
2021-02-18 16:26:07;"4ds4";"Upright Row (Dumbbell)";1;12;lbs;12;;;;0;"";
2021-02-18 16:26:07;"4ds4";"Upright Row (Dumbbell)";2;12;lbs;12;;;;0;;
2021-02-18 16:26:07;"4ds4";"Upright Row (Dumbbell)";3;15;lbs;12;;;;0;;
2021-02-18 16:26:07;"4ds4";"Shrug (Dumbbell)";1;15;lbs;100;;;;0;"";
2021-02-18 16:26:07;"4ds4";"Seated Palms Up Wrist Curl (Dumbbell)";1;10;lbs;15;;;;0;"";
2021-02-18 16:26:07;"4ds4";"Seated Palms Up Wrist Curl (Dumbbell)";2;10;lbs;15;;;;0;;
2021-02-18 16:26:07;"4ds4";"Seated Palms Up Wrist Curl (Dumbbell)";3;15;lbs;15;;;;0;;
2021-02-18 16:26:07;"4ds4";"Bicep Curl (Barbell)";1;15;lbs;1;;;;0;"STATIC HOLD 5MIN";
2021-02-22 18:55:25;"4ds1";"Deadlift (Dumbbell)";1;50;lbs;5;;;;0;"";""
2021-02-22 18:55:25;"4ds1";"Deadlift (Dumbbell)";2;70;lbs;5;;;;0;;
2021-02-22 18:55:25;"4ds1";"Bent Over One Arm Row (Dumbbell)";1;20;lbs;12;;;;0;"";
2021-02-22 18:55:25;"4ds1";"Bent Over One Arm Row (Dumbbell)";2;25;lbs;12;;;;0;;
2021-02-22 18:55:25;"4ds1";"Lat Pulldown (Cable)";1;70;lbs;12;;;;0;"";
2021-02-22 18:55:25;"4ds1";"Lat Pulldown (Cable)";2;80;lbs;12;;;;0;;
2021-02-22 18:55:25;"4ds1";"Lat Pulldown (Cable)";3;80;lbs;10;;;;0;;
2021-02-22 18:55:25;"4ds1";"Bent Over Row (Dumbbell)";1;30;lbs;12;;;;0;"";
2021-02-22 18:55:25;"4ds1";"Bent Over Row (Dumbbell)";2;40;lbs;12;;;;0;;
2021-02-22 18:55:25;"4ds1";"Bent Over Row (Dumbbell)";3;40;lbs;10;;;;0;;
2021-02-22 18:55:25;"4ds1";"Seated Row (Cable)";1;50;lbs;85;;;;0;"";
2021-02-22 18:55:25;"4ds1";"Preacher Curl (Dumbbell)";1;15;lbs;12;;;;0;"";
2021-02-22 18:55:25;"4ds1";"Preacher Curl (Dumbbell)";2;20;lbs;8;;;;0;;
2021-02-22 18:55:25;"4ds1";"Preacher Curl (Dumbbell)";3;15;lbs;10;;;;0;;
2021-02-22 18:55:25;"4ds1";"Concentration Curl (Dumbbell)";1;15;lbs;10;;;;0;"";
2021-02-22 18:55:25;"4ds1";"Concentration Curl (Dumbbell)";2;15;lbs;8;;;;0;;
2021-02-22 18:55:25;"4ds1";"Concentration Curl (Dumbbell)";3;12;lbs;10;;;;0;;
2021-02-22 18:55:25;"4ds1";"Bicep Curl (Dumbbell)";1;12;lbs;60;;;;0;"";
2021-03-01 17:46:06;"4ds2";"Bench Press (Dumbbell)";1;70;lbs;10;;;;0;"";""
2021-03-01 17:46:06;"4ds2";"Bench Press (Dumbbell)";2;60;lbs;8;;;;0;;
2021-03-01 17:46:06;"4ds2";"Bench Press (Dumbbell)";3;50;lbs;8;;;;0;;
2021-03-01 17:46:06;"4ds2";"Incline Bench Press (Dumbbell)";1;50;lbs;10;;;;0;"";
2021-03-01 17:46:06;"4ds2";"Incline Bench Press (Dumbbell)";2;50;lbs;8;;;;0;;
2021-03-01 17:46:06;"4ds2";"Incline Bench Press (Dumbbell)";3;40;lbs;10;;;;0;;
2021-03-01 17:46:06;"4ds2";"Chest Dip";1;;;20;;;;0;"";
